self_id,id1,id2,id3,id4,id5,id6,id7,id8
25405,45855,42331,32283,42195,24244,41647,27785,38619
25414,10784,10785,5487,20817,24082,53679,45991,20447
25422,17072,25422,19869,30247,23563,6761,17070,31596
25466,4570,563,19871,4110,2788,5756,562,638
25468,4786,1504,17010,25918,38766,64060,37559,48932
25520,52444,60644,53579,45450,28676,48525,56115,41778
25656,20575,20893,17094,21688,47541,51483,40336,63863
25812,12143,18449,11789,11958,18450,18448,25812,27588
25852,17538,60511,48911,19960,24905,20478,47658,37403
25884,12155,25918,38754,38807,38808,25917,32780,11664
25917,41508,25918,62829,66484,51520,33040,70798,66483
25918,25917,54846,55904,48078,36757,30241,36732,1415
25932,36732,30241,36757,30195,30181,39299,30682,32711
25952,14397,59827,55353,20199,42904,44686,18573,23668
26007,27785,30571,32283,26909,31080,45855,24244,26446
26012,33698,34416,9117,41767,46078,33880,18310,5009
26079,12734,9117,9118,8203,4904,54216,54060,54134
26201,48078,54846,55904,62774,1415,55410,46170,47241
26350,26350,27488,22169,20022,26007,28668,25214,19123
26352,26353,73252,73331,28373,36268,40342,37045,39716
26353,26352,1414,22590,436,54330,54060,54134,54028
26393,21751,21246,25422,19869,30247,21824,23563,17072
26394,21034,25422,21824,19869,17072,23563,30247,6761
26418,26418,51599,75683,7811,17737,26420,7810,12155
26419,26418,51599,75683,7811,17737,26420,7810,12155
26420,27799,26418,51599,26419,75683,7811,17737,7810
26446,45855,42331,32283,42195,24244,41647,27785,38619
26562,30271,56980,2726,60555,62717,56982,63894,56978
26651,26854,18903,2726,62442,12421,17162,32374,7360
26722,11899,75788,75787,11263,15130,21110,8575,4110
26771,24989,4372,25468,54134,54059,54060,54000,54361
26817,2106,5411,727,54060,54000,54028,54059,53909
26853,38414,26854,6824,54908,46670,54059,12073,43091
26854,26651,38414,26853,18903,2726,62442,12421,17162
26909,45855,42331,32283,42195,24244,41647,27785,38619
26930,75788,75787,11899,13020,50520,11263,26722,15130
26964,21824,17072,25422,19869,30247,23563,6761,17070
27229,24057,27229,8514,19141,8310,19558,2780,1549
27347,33272,49786,47712,55445,34419,50751,43944,53794
27362,14592,20893,54060,54028,54059,53959,54330,54216
27488,26350,27488,22169,20022,26007,28668,25214,19123
27586,64608,25952,59827,55353,14397,68369,42904,20199
27588,18449,18450,27590,25812,11958,12143,11789,18448
27589,64327,36083,68411,66057,27590,18450,18449,18448
27590,12143,18449,11789,11958,18450,18448,25812,27588
27596,66433,27597,31630,38865,25049,38552,21607,18968
27597,27596,25049,30372,2784,58540,30371,53159,37650
27664,27664,61340,15369,19201,49864,36376,44909,43151
27666,27664,61340,15369,19201,49864,36376,44909,43151
27753,25252,34636,38200,32084,34637,39360,20367,38196
27785,45855,42331,32283,42195,24244,41647,27785,38619
27799,26420,20962,24082,6825,1492,16073,1599,178
27828,14589,6150,14413,25101,14592,13282,8950,16073
27861,24057,27229,8514,19141,8310,19558,2780,1549
27865,27865,16693,16695,30371,30682,12186,20891,8590
27982,33772,17162,13009,53677,53362,7360,31973,49490
28096,51874,69141,19459,20038,55030,28096,28100,75267
28100,51874,69141,19459,20038,55030,28096,28100,75267
28350,7675,39299,56887,7672,13350,24059,7673,16638
28373,72008,64800,73843,40268,36267,36268,53513,73339
28427,28432,28430,28431,28428,22174,22962,24082,22591
28428,28428,28431,28432,28427,22174,22962,24082,22591
28430,28428,28431,28432,28427,22174,22962,24082,22591
28431,28428,28431,28432,28427,22174,22962,24082,22591
28432,28427,28430,28431,28428,22174,22962,24082,22591
28469,51874,69141,19459,20038,55030,28096,28100,75267
28668,39314,69141,75267,42627,51874,47969,55030,28100
28676,61474,54995,35571,58519,52444,72732,42948,41508
28726,28730,28727,25153,20891,48556,4786,1542,5537
28727,28730,28726,35573,47422,63753,44704,35572,43151
28730,28726,28727,429,53959,54000,54028,54059,53908
28949,28950,28951,50586,73290,73291,40004,65402,65636
28950,28951,28949,28954,20757,44081,45774,69384,71231
28951,28952,28950,28954,28949,15062,44081,20757,29697
28952,28951,45318,45201,29608,33116,5660,29697,61681
28954,73291,66430,65636,40004,39007,64379,75449,74998
29142,41683,17183,31703,2780,507,513,178,7167
29145,1324,1018,727,54731,16074,1504,4073,7675
29198,19674,33783,73769,21110,47986,47969,55030,31948
29204,71004,5972,7324,23616,75989,56688,20860,51192
29227,29227,5658,22622,3806,5659,20859,23616,3810
29241,26350,27488,22169,20022,26007,28668,25214,19123
29292,33116,45201,45318,29608,5660,36348,72394,71212
29608,45318,45201,33116,5660,29292,34342,3806,48438
29687,33644,34362,1123,16074,11757,19960,7675,35649
29697,8999,35643,28952,48519,28951,5761,48555,7693
29727,53158,59826,8102,48167,53159,18533,32710,32923
30034,69677,76668,66057,36083,64327,67188,69866,12655
30181,75940,36732,36757,30241,75856,62088,30195,30183
30182,75989,51192,47843,56687,55339,56688,76265,55905
30183,62088,30182,51192,55339,47843,56688,75989,56687
30195,36732,30241,36757,30181,25932,30682,32711,30182
30199,51874,72600,28096,28469,47969,48215,19459,48213
30226,16073,23474,1018,16115,24905,727,7463,5441
30241,30241,36757,30195,30181,25932,30682,32711,30182
30247,17072,25422,19869,30247,23563,6761,17070,31596
30248,31625,30484,31596,39669,69060,65764,31118,36522
30271,26562,30272,34152,56980,2726,60555,62717,56982
30272,30272,30271,21436,16073,963,54216,54028,54059
30273,56687,51192,47843,56688,75989,55339,30182,76265
30368,44684,60787,64608,30372,30371,42904,25952,14397
30371,32222,30368,21607,30682,18533,54772,38866,38865
30372,41315,30368,2784,53159,38552,29727,37650,27597
30484,30248,31596,31625,38213,21246,31118,16079,26393
30550,76963,75683,40303,74159,69865,12928,2719,35717
30563,56979,58941,41508,70798,33040,55729,51520,66484
30571,45855,42331,32283,42195,24244,41647,27785,38619
30608,45855,42331,32283,42195,24244,41647,27785,38619
30618,50815,36267,36268,22591,64330,28373,36270,34982
30682,32222,30371,36732,36757,30241,38865,31630,18968
30686,30686,6331,6400,30790,6397,30704,23795,6332
30704,30686,6331,6400,30790,6397,30704,23795,6332
30733,30571,26909,31080,45628,32283,30608,27785,42195
30776,30686,6331,6400,30790,6397,30704,23795,6332
30790,30686,6331,6400,30790,6397,30704,23795,6332
30983,727,429,54059,53959,54000,54028,54134,54330
31063,68227,52239,19046,13084,14299,8203,9118,10785
31080,45855,42331,32283,42195,24244,41647,27785,38619
31118,19869,30247,21824,25422,23563,17072,72706,6761
31426,7842,31426,22464,27588,7815,18903,18898,21652
31427,7842,31426,22464,27588,7815,18903,18898,21652
31487,36661,33698,23328,14973,33880,18310,12754,26012
31507,31507,35351,32759,11493,53959,54059,54000,54028
31508,31507,35351,32759,11493,53959,54059,54000,54028
31596,21824,31625,25422,23563,30247,17072,19869,6761
31625,30248,31596,39669,69060,65764,36522,30484,69250
31630,38865,54216,31790,21607,18968,30371,32374,2784
31703,31625,47596,29142,18203,65689,14397,42904,44686
31704,34808,37506,31705,64761,21607,44019,30371,31630
31705,64761,38683,31704,61140,23013,34808,44684,21607
31790,31630,38865,18968,54216,21607,21217,16818,41557
31912,50520,49360,56540,65486,48526,46825,51057,71164
31935,65636,66430,55097,73290,64379,31935,40004,73291
31948,51874,69141,19459,20038,55030,28096,28100,75267
31970,10602,76417,66848,67963,74888,73570,74545,54361
31973,50089,51733,66845,44082,39886,73646,64487,75244
32084,25252,32084,22213,19898,16893,27753,25251,16892
32134,45727,46089,20757,44081,63066,47569,54497,48527
32179,32179,36470,22966,49075,36484,20986,38540,36609
32222,38866,18533,53159,30371,14243,30682,38552,48167
32264,32676,4370,4373,961,1123,960,429,54059
32283,45855,42331,32283,42195,24244,41647,27785,38619
32306,6824,13289,10649,8284,24059,16115,7463,54028
32368,57856,22817,22616,36299,18313,51404,5916,54731
32371,56979,58941,56982,46317,13282,14592,47046,49038
32374,53591,62643,56000,56004,47781,61745,33706,54724
32486,33505,24473,32134,511,8424,4110,10001,454
32508,2718,2740,6523,4904,11757,54000,54028,54134
32625,32625,17566,12982,12421,15244,6769,40176,7167
32661,32711,32710,37650,59826,32923,20202,14243,18533
32676,32264,4370,10789,36039,53449,36037,51814,51793
32710,32711,32661,59826,2784,29727,48167,58540,32923
32711,59826,32661,32710,25049,25952,44686,14397,59827
32759,31508,31507,35351,11493,53959,54028,54060,54000
32780,26418,51599,26419,25884,75683,7811,17737,40767
32844,44459,41294,22608,22616,51248,19309,51404,5916
32923,59826,37650,25049,32661,53158,32711,14243,29727
33040,51520,66484,33040,66483,39030,67405,76996,74843
33116,45318,45201,33116,5660,29292,34342,3806,48438
33227,965,966,961,34590,960,962,963,35881
33242,50089,73646,68447,39886,44082,51733,33242,64487
33272,55445,34419,43944,27347,53794,47712,49077,53779
33445,33445,23660,23599,19274,23729,17160,14348,11963
33505,45727,46089,63066,47569,54497,48527,32486,45743
33584,51245,66030,14348,19046,18313,69866,69677,30034
33624,37518,36862,33662,40153,33644,16074,47695,33927
33644,11757,19960,35036,21822,47695,7348,16074,7463
33662,33624,33927,36862,33644,37518,52211,40153,54134
33698,46078,41767,34416,69069,69242,51749,37046,75063
33706,54724,53591,47781,51613,56001,45887,36035,36037
33772,27982,12421,13009,4374,7360,17162,4371,14299
33783,19674,33783,29198,21110,75464,52239,17610,18310
33869,61140,64762,38683,41881,43114,63773,64764,71475
33880,24989,18310,18294,33698,35386,72989,31487,75155
33927,33662,43114,33624,44684,59827,61340,42904,25952
34146,11757,19960,21822,7348,16074,5441,35036,17538
34152,30272,30271,21436,16073,963,54216,54028,54059
34326,71157,23729,14973,26012,58053,25656,54731,25852
34341,43893,10265,21556,56887,24059,29145,1018,727
34342,34343,29608,45201,33116,45318,5660,29292,48438
34343,34342,29608,45201,33116,45318,5660,29292,48438
34361,34362,57671,37403,46317,31625,36522,3003,58941
34362,34361,37403,49076,29687,68668,69087,56979,55950
34368,62631,13583,1418,1414,436,4904,727,429
34393,27865,16693,16695,30371,30682,12186,20891,8590
34416,46078,41767,5009,33698,69069,75063,57792,62689
34419,33272,38213,44914,55445,43944,27347,18879,53794
34461,2725,28350,54028,53959,54000,53909,54059,54265
34569,71513,72200,71669,51404,54000,62442,41683,19558
34590,53495,58027,966,962,33227,961,45991,960
34636,34636,39360,38200,34637,1681,27753,23616,1121
34637,34636,39360,38200,34637,1681,27753,23616,1121
34722,8769,7828,8770,14301,8203,2572,3939,5411
34738,32179,36470,22966,49075,36484,20986,38540,36609
34808,31704,44684,64761,44019,25049,21607,31705,38683
34982,28373,15894,50089,64487,73646,44082,33242,66845
35036,19960,11757,21822,34146,17538,47658,24905,7348
35064,61474,42948,40484,28676,11493,12073,53677,5537
35156,67170,5756,20891,7694,1554,515,37403,48555
35228,48605,69078,50525,8284,23616,36862,3365,1121
35351,31507,31508,41492,9238,32759,75031,75036,75030
35378,40336,70026,76780,66932,51532,1681,57921,45923
35386,73020,72989,55192,71157,55193,43114,18294,24989
35571,35571,28676,27753,60686,14592,65682,36167,40815
35572,35573,47422,63753,28727,43151,59015,5756,20447
35573,47422,63753,28727,35572,43151,59015,5756,20447
35643,29697,26419,51599,26418,26651,75683,40767,5481
35649,7675,52556,39299,28350,36862,29687,33644,57110
35707,35886,6769,175,1154,178,176,23474,1791
35717,39480,47880,46634,26562,38865,31630,962,62717
35881,46242,51792,36039,51793,10789,36035,51814,53678
35882,40248,40537,40448,53449,53678,51793,10789,36039
35886,35707,6769,175,1154,178,176,3606,23474
35982,57792,75063,69069,51749,62689,69242,63117,37046
36035,36037,36035,10789,53449,36039,53678,51793,51814
36036,53449,36037,36035,53678,52171,36039,51793,51814
36037,36037,36035,10789,53449,36039,53678,51793,51814
36039,36037,36035,10789,53449,36039,53678,51793,51814
36083,64327,68411,27589,66057,67188,67508,6030,69677
36167,1589,49391,12186,40153,15797,58941,56979,20417
36267,36268,28373,30618,22591,36270,34982,5481,36269
36268,36267,28373,30618,36270,22591,36269,5481,26352
36269,36270,41778,28373,36268,73339,40268,73331,33040
36270,36269,36268,41778,50815,25153,40268,28373,30618
36299,39314,66308,32368,70635,64879,72130,10478,57856
36348,72394,71212,29292,41240,47712,512,5916,31703
36367,40342,51721,68411,45116,66057,66030,69677,66818
36376,49864,61340,27666,27664,49786,15369,44019,47712
36380,63986,74488,64608,73761,64609,66433,75155,16818
36391,45727,74536,15204,52742,62820,46089,18203,72007
36470,32179,36470,22966,49075,36484,20986,38540,36609
36484,32179,36470,22966,49075,36484,20986,38540,36609
36522,31625,15797,30248,31596,39669,69060,65764,30484
36580,32179,36470,22966,49075,36484,20986,38540,36609
36609,32179,36470,22966,49075,36484,20986,38540,36609
36661,36661,33698,23328,14973,33880,18310,12754,26012
36670,1550,5411,20470,1622,25382,17538,43312,35036
36732,30241,36757,30195,30181,25932,30682,32711,30182
36757,30241,36757,30195,30181,25932,30682,32711,30182
36776,54059,54134,53959,54000,54028,53908,54060,54330
36862,33624,47694,33662,40153,37518,39299,33644,33927
36943,57668,8950,3517,1154,2106,1622,429,16074
36982,51874,69141,19459,20038,55030,28096,28100,75267
37045,69069,73331,63117,62689,73252,75063,51749,69242
37046,57792,62689,69069,63117,37046,51749,75063,35982
37174,16892,5617,16893,20962,1589,1121,16073,35649
37175,22966,36470,20986,13241,38233,38540,53959,49075
37237,22615,37175,22958,54059,54134,54028,53959,54060
37403,34361,25852,49237,3003,23474,34362,46317,67533
37506,44686,20199,55353,59827,42904,25952,14397,31704
37518,33624,33644,36862,33662,57110,20470,17538,5441
37559,64060,45344,45885,45887,56001,37559,65639,38766
37619,33445,23660,23599,19274,23729,17160,14348,11963
37650,59826,32923,32661,25049,32711,18533,2784,44686
37681,44019,34808,36376,30563,31705,31704,33869,26201
37930,50083,49949,48061,50005,54216,53677,53591,54330
37952,63654,13282,14592,60704,56978,62717,65447,58940
38196,34636,39360,38200,34637,1681,27753,23616,1121
38200,34636,39360,38200,34637,1681,27753,23616,1121
38213,21246,44914,34419,30484,26393,18879,16079,49237
38226,2776,2780,44596,45820,36391,505,8717,17094
38233,32179,36470,22966,49075,36484,20986,38540,36609
38261,75155,42273,21217,18968,16818,965,20022,18898
38414,38414,26854,6824,54908,46670,54059,12073,43091
38468,52275,70391,62088,34590,47541,56887,25382,33624
38540,32179,36470,22966,49075,36484,20986,38540,36609
38552,32222,38866,53158,22907,30371,30372,18533,27596
38619,45855,42331,32283,42195,24244,41647,27785,38619
38683,61140,44684,14397,20199,59827,55353,25952,42904
38754,38754,38808,44704,11963,54908,40766,42948,25884
38766,64060,45344,45885,45887,56001,37559,65639,38766
38807,38754,38808,44704,11963,54908,40766,42948,25884
38808,38754,38808,44704,11963,54908,40766,42948,25884
38827,62695,71686,55027,14301,5008,18293,13084,14299
38865,38865,54216,31790,21607,18968,30371,32374,2784
38866,32222,54772,60787,53159,59827,44686,42904,20199
38982,46683,10649,16695,35386,73020,72989,55192,8679
39007,65636,66430,55097,73290,64379,31935,40004,73291
39008,63020,75449,40004,74998,73291,65636,55097,73290
39009,6825,54028,54059,53959,54000,53908,54265,54134
39030,33040,66484,70798,51520,66483,67405,76996,74843
39215,45923,67505,40336,49442,50525,45922,41240,27753
39289,70009,56688,55339,47843,75989,56687,51192,55601
39299,22450,28350,24059,7673,41508,25932,36167,54995
39314,28668,1413,47421,36299,20169,17610,1418,5916
39360,34636,39360,38200,34637,1681,27753,23616,1121
39480,47880,15062,62442,43514,60704,62717,56982,14413
39550,25214,1504,4904,54059,53959,54000,54028,54216
39606,41084,25196,51733,66845,39886,75244,44082,73646
39618,43920,43922,40484,66349,42939,67236,65528,20447
39669,31625,52269,30248,31596,43373,69060,65764,64550
39677,4904,54059,54134,53959,54000,54028,53908,54330
39716,45555,40980,40342,36367,30034,26352,41778,3606
39886,50089,73646,68447,39886,44082,51733,33242,64487
40004,65636,66430,55097,73290,64379,31935,40004,73291
40028,45922,45923,41866,69174,24185,41240,55339,56687
40140,76508,74676,62717,56982,74675,60704,58940,56978
40153,47694,33624,36862,33644,54134,36167,33662,38982
40176,44704,38807,38808,38754,61060,40765,42948,64851
40248,40248,40537,35882,20470,429,53959,54000,54028
40268,73339,73340,28373,25153,41843,24233,6029,36270
40302,1492,34361,34362,2324,35649,25656,20893,36670
40303,30550,63654,74921,57671,43438,52368,47693,41688
40308,40631,40632,40629,52425,59849,53129,74768,53909
40319,20169,15578,3606,54059,54000,54028,54134,54060
40336,66932,70026,49442,45923,50525,41240,39215,35378
40342,61425,66769,61417,62884,72146,36367,45555,39716
40448,40248,40537,35882,20470,429,53959,54000,54028
40484,43922,43920,39618,66349,42939,67236,41816,35064
40537,40248,40537,35882,20470,429,53959,54000,54028
40595,75848,71231,69384,69386,64540,64541,75343,67946
40629,40632,40629,40308,29687,20539,33644,7463,16074
40631,40632,40629,40308,29687,20539,33644,7463,16074
40632,40632,40629,40308,29687,20539,33644,7463,16074
40765,40766,38808,38807,38754,51599,26419,26418,65382
40766,503,38754,38807,38808,52403,40765,508,42948
40767,44704,35643,46634,21521,40766,42948,36167,16079
40815,76780,35571,54995,55890,40176,72007,57853,28676
40980,76685,51842,39716,45555,67188,49718,66030,69677
41084,33242,64487,66845,75244,51733,50089,73646,68447
41106,65486,54498,54497,58171,41136,57959,11900,507
41116,74868,74880,45726,63066,45743,49452,64762,67170
41130,62233,54059,43312,48556,1622,24905,7348,54028
41136,65486,54498,55702,54497,58171,68432,53516,41106
41240,36348,72394,71212,29292,40336,49442,50525,62829
41294,65402,50586,67406,67407,67399,65403,66848,22608
41315,30372,18533,2784,38866,32222,53159,8274,21607
41360,62689,69242,75063,63117,57792,69069,37046,51749
41476,61696,57990,19459,55030,28100,31948,20038,69141
41491,75036,75031,75030,75029,75032,41492,73339,35351
41492,75031,75032,75036,75029,41491,75030,35351,9238
41503,43364,46317,25101,51710,24082,32371,41881,16491
41508,51520,33040,66484,70798,66483,62829,67405,39030
41516,66290,37506,19960,11757,16074,54000,54028,53959
41519,68239,64233,1504,54000,53909,53959,54060,54028
41532,43373,59736,69250,63863,58272,54028,49391,14454
41557,48422,50084,16818,31790,21217,13152,33227,959
41613,58519,57275,72732,32780,55975,41508,9200,7815
41647,45855,42331,32283,42195,24244,41647,27785,38619
41683,72989,20757,44081,75940,35386,73020,55192,47880
41688,15204,47693,74921,56540,40303,43151,43438,57671
41767,46078,34416,33698,45855,42195,30608,24244,30571
41768,41768,5916,5441,54028,53909,53959,54000,54060
41772,42030,49418,42534,48658,56103,43837,73498,44537
41778,36269,36270,63894,60555,73020,72989,40268,69510
41788,25103,21483,54545,36036,48301,53677,16083,8424
41816,17557,21762,65764,31625,69250,60512,75848,67946
41843,48548,40268,64883,48549,50698,48550,73339,58027
41866,69865,24082,65666,27753,19309,16083,1589,40028
41881,64762,33869,63773,68369,41503,43114,44684,31705
42030,42030,42534,41772,48658,56103,43837,73498,44537
42195,45855,42331,32283,42195,24244,41647,27785,38619
42273,21217,38261,18968,22464,30563,31790,965,6769
42331,45855,42331,32283,42195,24244,41647,27785,38619
42332,45855,42331,32283,42195,24244,41647,27785,38619
42534,49418,42030,41772,48658,43837,56103,44537,73498
42573,32179,36470,22966,49075,36484,20986,38540,36609
42591,26651,57800,76668,26854,43108,45482,75898,74683
42626,25918,1152,32780,1521,1621,7324,25656,37518
42627,51874,69141,19459,20038,55030,28096,28100,75267
42830,51874,69141,19459,20038,55030,28096,28100,75267
42904,14397,59827,55353,20199,42904,44686,18573,23668
42939,43920,43922,47596,39618,40484,49786,51301,66349
42948,61474,44704,38807,38754,38808,35064,40766,8203
42953,32179,36470,22966,49075,36484,20986,38540,36609
43091,46670,43108,56103,45260,46088,72823,74843,72355
43108,46670,53421,1546,46088,43091,42591,45482,61176
43114,35386,73020,72989,55192,44684,38683,20199,25952
43146,25468,1622,4904,3824,20470,429,54059,54134
43151,35573,61340,61638,74928,27666,27664,15369,47422
43312,25382,5411,36670,1550,41683,1622,20470,43114
43364,40004,39007,74998,73290,55097,73291,31935,65636
43373,14397,55353,20199,59827,42904,44686,25952,18573
43396,46255,46254,46248,46252,53466,1413,46683,46249
43438,47596,47693,18327,74921,40303,42939,57671,52368
43514,39480,47880,58519,57668,15062,72732,19558,5360
43516,75449,55097,66430,73290,73291,64379,65636,31935
43837,42534,42030,49418,48658,44537,41772,56103,1152
43893,48148,57921,64487,29608,66845,73646,44082,75244
43904,35717,1550,54059,54134,53959,54000,54028,54330
43920,43922,39618,40484,66349,42939,67236,65528,20447
43922,43922,39618,40484,66349,42939,67236,65528,20447
43944,55445,75449,65636,73290,74998,40004,66430,73291
44019,37681,34808,36376,31704,33869,961,4904,7463
44081,20757,28954,32134,10788,41683,24989,8717,5547
44082,50089,73646,68447,39886,44082,51733,33242,64487
44161,45347,37559,45885,45887,45344,65639,60224,56001
44279,47569,49360,48526,54497,45727,46089,2788,50520
44351,48167,59826,25049,53158,14397,44686,20199,55353
44429,51845,51898,46821,56733,71766,51804,51622,44459
44459,46821,51845,71766,44429,51898,51804,51622,56733
44537,43837,42534,42030,49418,48658,41772,56103,35643
44579,31970,49786,20367,76417,32084,10602,25252,45132
44596,56688,51192,55339,75989,47843,56687,30182,76265
44684,25952,42904,44686,59827,55353,20199,14397,38683
44686,14397,59827,55353,20199,42904,44686,18573,23668
44687,20199,14397,59827,55353,42904,25952,44686,18573
44704,38807,38808,38754,42948,40767,28727,40176,40766
44909,61340,27666,27664,15369,19201,49864,2776,36376
44914,70770,38213,34419,18879,47832,43373,21246,30484
45116,72064,67507,66030,67508,69866,66057,36367,11963
45132,44579,54265,53679,47712,23290,59125,60990,1589
45137,61053,69174,30273,46634,40028,39289,35378,7324
45201,45318,45201,33116,5660,29292,34342,3806,48438
45260,48658,46670,56103,49418,42030,42534,45482,43091
45318,45318,45201,33116,5660,29292,34342,3806,48438
45344,64060,45344,45885,45887,56001,37559,65639,38766
45347,64060,45344,45885,45887,56001,37559,65639,38766
45450,60644,24443,52444,20584,11325,25520,24444,11324
45482,53421,57800,46088,1546,45260,42591,43108,61176
45555,62884,66769,61417,61425,39716,72146,40342,40980
45628,45855,42331,32283,42195,24244,41647,27785,38619
45701,61477,49707,45701,55975,7815,13583,22907,1324
45726,74868,74880,45726,63066,45743,49452,64762,67170
45727,45727,63066,47569,54497,48527,33505,45743,32134
45743,63066,45727,46089,74868,45726,74880,41116,47569
45774,62726,63995,63654,60704,58940,62717,56978,28950
45820,62088,62820,52742,30183,56687,47843,55339,56688
45855,45855,42331,32283,42195,24244,41647,27785,38619
45878,47046,50520,49731,74536,72989,56979,35386,58941
45885,64060,45344,45885,45887,56001,37559,65639,38766
45887,64060,45344,45885,45887,56001,37559,65639,38766
45922,40028,55339,56688,56687,47843,75989,51192,1681
45923,40336,39215,24185,66932,70026,40028,45922,50525
45991,966,48525,961,34590,960,58027,53495,60224
46078,41767,34416,33698,62689,69242,63117,57792,51749
46088,43108,53421,45482,43091,1546,45260,43837,46670
46089,45727,63066,47569,54497,48527,33505,45743,32134
46170,55904,48078,54846,1415,47241,55410,71004,48112
46179,61477,49707,45701,55975,7815,13583,22907,1324
46238,66423,75708,15244,51601,64538,35881,52352,69515
46242,35881,51792,52171,75708,51814,51793,53449,36035
46248,46248,53466,46255,1413,43396,46249,53497,46254
46249,46252,46248,53466,46255,1413,43396,53497,46254
46252,46248,53466,46255,1413,43396,46249,53497,46254
46254,46255,43396,46248,46252,53466,46683,1413,46249
46255,46254,43396,46248,46252,53466,1413,46683,46249
46276,54059,54134,54000,54028,53909,54060,54330,54265
46317,21751,67533,68432,53516,41503,32371,54372,51710
46386,53591,47781,33706,54724,51613,31973,45991,56001
46634,40767,76780,48550,48549,48548,35717,47880,39480
46639,48932,45347,45344,45885,45887,56001,65639,64082
46650,66040,20017,64802,62237,37506,17610,9117,5916
46670,53421,43108,45260,43091,50448,73237,33040,1546
46683,46254,46255,43396,38982,47694,51917,33927,47695
46821,51845,51898,46821,56733,71766,51804,51622,44459
46824,46825,46856,46824,51057,64708,61954,31912,46088
46825,46825,46856,46824,51057,64708,61954,31912,46088
46856,46825,46856,46824,51057,64708,61954,31912,46088
47046,58941,56979,76506,49038,61105,76997,76810,56982
47084,67820,50520,47569,2788,26930,47570,44279,48526
47237,48172,54846,55904,48078,1415,47241,46170,55410
47240,48078,54846,55904,1415,55410,46170,47241,48112
47241,48112,53259,55905,53258,54846,55904,48078,50714
47245,68738,72821,72822,76111,71810,69384,69386,64541
47421,39314,28668,1413,49803,36299,20169,17610,15578
47422,35573,63753,28727,35572,43151,47693,59015,24082
47541,72355,74843,76996,17094,71757,75342,66349,21688
47569,46089,45727,2788,44279,63066,54497,48527,33505
47570,50520,55461,71164,48526,49731,49360,16083,47569
47596,43438,42939,19558,13816,31703,5756,8717,2599
47646,17499,54060,54134,54000,54028,54059,54361,54265
47658,35036,19960,21822,60511,47695,55900,17538,11757
47659,49077,51710,47832,51301,47658,46252,46248,54827
47693,43438,15204,41688,49786,18327,74921,40303,50751
47694,36862,40153,54134,47695,57110,33644,33662,61105
47695,57110,33644,47658,35036,19960,34146,21822,11757
47710,47659,40176,54134,58053,57110,47695,4073,3824
47712,33272,27347,49864,27666,36348,61340,27664,72394
47781,53591,33706,54724,51613,56001,45887,37559,45344
47783,68447,33242,50089,73646,44082,75244,66845,51733
47832,46248,46252,53466,44914,43373,34419,46255,18879
47843,47843,56687,55339,75989,51192,30182,76265,55905
47880,47880,15062,62442,43514,60704,62717,56982,14413
47969,51874,69141,19459,20038,55030,28096,28100,75267
47986,51874,69141,19459,20038,55030,28096,28100,75267
48047,66818,51721,56404,66769,61425,70135,62884,61417
48061,50083,49949,48061,50005,54216,53677,53591,54330
48066,48066,64087,21822,5441,16074,19960,11757,54028
48078,54846,55904,1415,47241,55410,46170,48112,47237
48112,53259,47241,55905,53258,50714,54846,48078,55904
48148,66763,43893,33116,1546,45318,15292,15291,29608
48167,18533,53159,53158,29727,32222,44351,32710,54361
48172,47237,55904,54846,48078,1415,55410,47241,46170
48213,51874,69141,19459,20038,55030,28096,28100,75267
48215,51874,69141,19459,20038,55030,28096,28100,75267
48301,75708,66423,25103,21483,35881,41788,54545,52352
48313,1414,10656,3606,3824,54059,54060,54028,54134
48422,50084,41557,33227,4014,966,3606,47658,1504
48438,57853,33116,29608,45201,45318,53010,5660,64727
48439,49748,18327,48530,963,20417,48438,8555,7694
48466,55609,55610,1681,25918,76694,76560,63894,58519
48519,48521,48556,48555,61938,29697,77198,77199,52312
48521,48519,48556,48555,53362,66229,25250,52312,41508
48525,45991,35717,31973,58027,52444,46386,961,53495
48526,44279,47569,49360,54497,47570,48527,2788,50520
48527,45727,46089,63066,47569,76694,54497,33505,61105
48530,29608,45201,45318,33116,49748,48439,5660,29292
48548,48549,48550,48551,3816,41843,46634,36391,20891
48549,48549,48550,48551,3816,41843,46634,36391,20891
48550,48549,48550,48551,3816,41843,46634,36391,20891
48551,48550,48548,48549,3816,41843,46634,36391,20891
48555,48556,48519,48521,66603,66619,71189,29697,52742
48556,48555,48521,48519,66603,66619,29697,25153,52742
48605,35228,11641,11635,11642,69078,19201,64233,50525
48658,56103,49418,42030,42534,41772,43837,73498,44537
48911,34146,24905,7348,33644,19960,7463,5441,11757
48932,64060,45344,45885,45887,56001,37559,65639,38766
49038,56979,58941,47046,61105,56982,30563,56980,32371
49071,50315,52556,56887,13350,28350,47658,20478,4073
49075,32179,36470,22966,49075,36484,20986,38540,36609
49076,31625,68432,67533,53516,49077,38866,20199,42904
49077,51710,47659,49076,50751,68401,33272,27347,67533
49237,67533,68432,51710,54372,46317,55702,37403,49076
49271,21652,35982,24233,8102,66603,16122,33227,48555
49360,44279,47569,48526,50520,54497,49731,31912,2788
49391,47712,50929,59736,36167,54265,35571,54995,24185
49416,50267,49416,17610,21704,54000,54028,54059,54134
49418,42030,42534,41772,48658,56103,43837,73498,44537
